seasonal affective disorder
noun. depression in a season, mainly winter
melancholia
mild depression
sad
seasonal depression
lamenting
adj. sobbing
lamentable
mournful
regretting
sad
sorrowful
unfortunate
languishing
adj. pensive
longing
melancholy
pining
sad
unhappy
lugubrious
adj. dismal
gloomy
mournful
pensive
sad
sorrowful
lachrymose
adj. crying
sad
tearful
teary
weeping
weepy
weeping
adj. dolorous
grievous
mournful
sad
sorrowful
lugubrious
adj. melancholy
bleak
depressing
dismal
doleful
dour
funeral
gloomy
morose
mournful
sad
sorrowful
woebegone
woful
heavyhearted
adj. saddened
dejected
depressed
despondent
doleful
melancholy
sad
unhappy
distressing
adj. upsetting
afflictive
deplorable
distressful
dreadful
fearful
frightening
grievous
nagging
painful
poignant
regrettable
sad
troublesome
woeful
dispiriting
adj. depressing
cheerless
crushing
demoralizing
discouraging
disheartening
dismal
gloomy
joyless
melancholy
sad
saddening
dysphoric
adj. depressed
blue
dejected
desolate
dispirited
distressed
down
downcast
downhearted
dull
gloomy
low
melancholic
melancholy
morose
sad
unhappy
irremediable
adj. hopeless
bad
beyond recall
cureless
cynical
dejected
demoralized
despairing
desperate
despondent
disconsolate
discouraging
downhearted
fatal
forlorn
gone
goner
helpless
ill-fated
